X = 102, Y = 112, Z = 163
X = 101, Y = 112, Z = 161
X = 100, Y = 111, Z = 162
X = 101, Y = 111, Z = 162
X = 101, Y = 111, Z = 163
X = 101, Y = 111, Z = 161
X = 100, Y = 112, Z = 163
X = 101, Y = 111, Z = 161
X = 101, Y = 112, Z = 162
X = 100, Y = 112, Z = 162
X = 100, Y = 111, Z = 162
X = 101, Y = 112, Z = 161
X = 101, Y = 111, Z = 162
X = 101, Y = 111, Z = 162
X = 101, Y = 111, Z = 163
X = 101, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 101, Y = 111, Z = 162
X = 101, Y = 111, Z = 161
X = 101, Y = 112, Z = 162
X = 101, Y = 111, Z = 161
X = 101, Y = 111, Z = 163
X = 101, Y = 112, Z = 162
X = 100, Y = 112, Z = 161
X = 100, Y = 111, Z = 162
X = 101, Y = 111, Z = 161
X = 101, Y = 111, Z = 162
X = 102, Y = 106, Z = 163
X = 102, Y = 108, Z = 162
X = 101, Y = 65, Z = 156
X = 101, Y = 51, Z = 67
X = 87, Y = 53, Z = 187
X = 67, Y = 62, Z = 145
X = 79, Y = 125, Z = 143
X = 91, Y = 111, Z = 148
X = 92, Y = 161, Z = 156
X = 101, Y = 166, Z = 169
X = 110, Y = 169, Z = 168
X = 117, Y = 162, Z = 171
X = 118, Y = 150, Z = 170
X = 123, Y = 152, Z = 171
X = 124, Y = 156, Z = 175
X = 124, Y = 161, Z = 174
X = 122, Y = 157, Z = 170
X = 116, Y = 148, Z = 176
X = 136, Y = 233, Z = 186
X = 54, Y = 224, Z = 194
X = 119, Y = 199, Z = 152
X = 116, Y = 166, Z = 161
X = 110, Y = 159, Z = 171
X = 95, Y = 159, Z = 159
X = 90, Y = 162, Z = 151
X = 87, Y = 66, Z = 147
X = 83, Y = 40, Z = 149
X = 88, Y = 73, Z = 151
X = 102, Y = 40, Z = 165
X = 105, Y = 139, Z = 197
X = 94, Y = 0, Z = 183
X = 88, Y = 114, Z = 152
X = 86, Y = 126, Z = 160
X = 86, Y = 155, Z = 154
X = 92, Y = 158, Z = 161
X = 110, Y = 164, Z = 171
X = 117, Y = 162, Z = 168
X = 122, Y = 173, Z = 174
X = 124, Y = 160, Z = 174
X = 124, Y = 165, Z = 176
X = 124, Y = 164, Z = 177
X = 123, Y = 140, Z = 176
X = 122, Y = 152, Z = 161
X = 120, Y = 201, Z = 214
X = 122, Y = 221, Z = 153
X = 119, Y = 167, Z = 154
X = 114, Y = 151, Z = 163
X = 101, Y = 166, Z = 163
X = 94, Y = 155, Z = 159
X = 88, Y = 111, Z = 146
X = 88, Y = 56, Z = 145
X = 84, Y = 40, Z = 150
X = 95, Y = 30, Z = 160
X = 98, Y = 72, Z = 147
X = 122, Y = 78, Z = 165
X = 21, Y = 45, Z = 145
X = 76, Y = 138, Z = 161
X = 97, Y = 112, Z = 157
X = 86, Y = 162, Z = 152
X = 103, Y = 173, Z = 165
X = 108, Y = 166, Z = 166
X = 121, Y = 160, Z = 170
X = 121, Y = 167, Z = 174
X = 126, Y = 177, Z = 177
X = 108, Y = 130, Z = 168
X = 124, Y = 176, Z = 190
X = 120, Y = 151, Z = 180
X = 92, Y = 61, Z = 115
X = 134, Y = 62, Z = 181
X = 124, Y = 146, Z = 171
X = 108, Y = 150, Z = 165
X = 108, Y = 166, Z = 170
X = 99, Y = 161, Z = 158
X = 95, Y = 157, Z = 152
X = 94, Y = 64, Z = 147
X = 81, Y = 31, Z = 132
X = 102, Y = 70, Z = 156
X = 103, Y = 50, Z = 166
X = 106, Y = 76, Z = 114
X = 52, Y = 254, Z = 129
X = 100, Y = 103, Z = 160
X = 82, Y = 82, Z = 156
X = 79, Y = 150, Z = 150
X = 89, Y = 175, Z = 159
X = 114, Y = 166, Z = 172
X = 117, Y = 164, Z = 173
X = 121, Y = 166, Z = 172
X = 120, Y = 155, Z = 177
X = 127, Y = 164, Z = 175
X = 122, Y = 208, Z = 174
X = 128, Y = 124, Z = 179
X = 133, Y = 212, Z = 162
X = 98, Y = 219, Z = 141
X = 120, Y = 172, Z = 159
X = 107, Y = 155, Z = 160
X = 109, Y = 175, Z = 171
X = 104, Y = 162, Z = 159
X = 98, Y = 150, Z = 155
X = 95, Y = 89, Z = 146
X = 87, Y = 39, Z = 145
X = 85, Y = 30, Z = 144
X = 98, Y = 38, Z = 163
X = 104, Y = 66, Z = 136
X = 74, Y = 0, Z = 252
X = 105, Y = 0, Z = 180
X = 77, Y = 94, Z = 141
X = 83, Y = 129, Z = 171
X = 93, Y = 170, Z = 155
X = 101, Y = 176, Z = 164
X = 118, Y = 172, Z = 172
X = 118, Y = 160, Z = 170
X = 123, Y = 158, Z = 170
X = 123, Y = 169, Z = 177
X = 138, Y = 254, Z = 145
X = 135, Y = 51, Z = 177
X = 133, Y = 151, Z = 171
X = 115, Y = 0, Z = 150
X = 134, Y = 85, Z = 186
X = 134, Y = 171, Z = 177
X = 113, Y = 157, Z = 166
X = 103, Y = 150, Z = 159
X = 98, Y = 152, Z = 157
X = 87, Y = 156, Z = 155
X = 84, Y = 136, Z = 155
X = 90, Y = 35, Z = 153
X = 88, Y = 33, Z = 156
X = 99, Y = 36, Z = 162
X = 112, Y = 74, Z = 191
X = 89, Y = 63, Z = 83
X = 32, Y = 49, Z = 136
X = 74, Y = 85, Z = 173
X = 94, Y = 139, Z = 160
X = 93, Y = 142, Z = 156
X = 103, Y = 185, Z = 159
X = 113, Y = 160, Z = 170
X = 122, Y = 161, Z = 173
X = 124, Y = 171, Z = 173
X = 123, Y = 153, Z = 176
X = 130, Y = 17, Z = 164
X = 123, Y = 171, Z = 170
X = 121, Y = 192, Z = 153
X = 169, Y = 181, Z = 241
X = 131, Y = 254, Z = 194
X = 124, Y = 136, Z = 168
X = 116, Y = 133, Z = 173
X = 108, Y = 144, Z = 160
X = 92, Y = 128, Z = 151
X = 81, Y = 149, Z = 147
X = 82, Y = 124, Z = 157
X = 87, Y = 31, Z = 158
X = 93, Y = 15, Z = 158
X = 90, Y = 11, Z = 149
X = 91, Y = 121, Z = 167
X = 102, Y = 113, Z = 170
X = 104, Y = 118, Z = 163
X = 112, Y = 70, Z = 155
X = 100, Y = 146, Z = 147
X = 104, Y = 101, Z = 157
X = 103, Y = 109, Z = 160
X = 102, Y = 112, Z = 162
X = 103, Y = 113, Z = 162
X = 103, Y = 111, Z = 162
X = 103, Y = 111, Z = 164
X = 103, Y = 111, Z = 163
X = 104, Y = 111, Z = 162
X = 104, Y = 111, Z = 163
X = 101, Y = 112, Z = 163
X = 103, Y = 112, Z = 163
X = 104, Y = 110, Z = 164
X = 102, Y = 111, Z = 161
X = 103, Y = 112, Z = 162
X = 103, Y = 112, Z = 162
X = 104, Y = 111, Z = 163
X = 103, Y = 112, Z = 163
X = 103, Y = 111, Z = 162
X = 104, Y = 113, Z = 164
X = 103, Y = 111, Z = 163
X = 104, Y = 111, Z = 164
X = 104, Y = 112, Z = 163
X = 103, Y = 110, Z = 162
X = 103, Y = 112, Z = 163
X = 103, Y = 111, Z = 164
X = 103, Y = 111, Z = 163
X = 103, Y = 112, Z = 163
X = 103, Y = 110, Z = 163
X = 103, Y = 111, Z = 163
X = 103, Y = 111, Z = 164
X = 104, Y = 110, Z = 163
X = 103, Y = 110, Z = 163
X = 104, Y = 111, Z = 162
X = 102, Y = 112, Z = 162
X = 103, Y = 112, Z = 163
X = 103, Y = 111, Z = 163
X = 103, Y = 112, Z = 163
X = 104, Y = 110, Z = 163
X = 104, Y = 112, Z = 163
X = 103, Y = 111, Z = 163
X = 103, Y = 111, Z = 163
X = 104, Y = 112, Z = 163
X = 103, Y = 112, Z = 164
X = 103, Y = 111, Z = 164
X = 104, Y = 111, Z = 163
X = 103, Y = 111, Z = 161
X = 104, Y = 111, Z = 163
X = 103, Y = 111, Z = 162
X = 102, Y = 111, Z = 163
X = 104, Y = 111, Z = 163
X = 104, Y = 111, Z = 163
X = 104, Y = 111, Z = 162
X = 103, Y = 111, Z = 163
X = 103, Y = 110, Z = 163
X = 103, Y = 111, Z = 162
X = 105, Y = 112, Z = 163
X = 102, Y = 109, Z = 167
X = 121, Y = 254, Z = 254
X = 69, Y = 0, Z = 180
X = 81, Y = 68, Z = 154
X = 85, Y = 138, Z = 147
X = 90, Y = 137, Z = 157
X = 101, Y = 139, Z = 153
X = 110, Y = 165, Z = 176
X = 115, Y = 150, Z = 174
X = 119, Y = 149, Z = 172
X = 126, Y = 151, Z = 168
X = 125, Y = 163, Z = 173
X = 122, Y = 217, Z = 166
X = 122, Y = 174, Z = 179
X = 123, Y = 148, Z = 176
X = 124, Y = 152, Z = 158
X = 165, Y = 255, Z = 255
X = 130, Y = 154, Z = 169
X = 113, Y = 110, Z = 164
X = 104, Y = 138, Z = 160
X = 98, Y = 161, Z = 161
X = 90, Y = 140, Z = 150
X = 83, Y = 77, Z = 138
X = 73, Y = 108, Z = 153
X = 75, Y = 96, Z = 157
X = 94, Y = 30, Z = 168
X = 88, Y = 7, Z = 159
X = 97, Y = 90, Z = 157
X = 96, Y = 127, Z = 157
X = 98, Y = 118, Z = 159
X = 83, Y = 174, Z = 151
X = 100, Y = 28, Z = 194
X = 97, Y = 138, Z = 159
X = 97, Y = 119, Z = 160
X = 99, Y = 114, Z = 161
X = 101, Y = 113, Z = 162
X = 101, Y = 113, Z = 162
X = 101, Y = 112, Z = 161
X = 101, Y = 111, Z = 161
X = 100, Y = 112, Z = 161
X = 101, Y = 110, Z = 162
X = 101, Y = 110, Z = 162
X = 101, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 161
X = 100, Y = 112, Z = 162
X = 100, Y = 111, Z = 162
X = 99, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 101, Y = 110, Z = 161
X = 100, Y = 110, Z = 162
X = 100, Y = 112, Z = 162
X = 101, Y = 110, Z = 163
X = 100, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 101, Y = 112, Z = 163
X = 100, Y = 111, Z = 161
X = 101, Y = 111, Z = 162
X = 101, Y = 111, Z = 161
X = 101, Y = 112, Z = 161
X = 100, Y = 112, Z = 161
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 101, Y = 110, Z = 161
X = 100, Y = 111, Z = 163
X = 101, Y = 109, Z = 161
X = 101, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 163
X = 101, Y = 111, Z = 161
X = 101, Y = 110, Z = 162
X = 100, Y = 111, Z = 161
X = 100, Y = 110, Z = 162
X = 100, Y = 111, Z = 162
X = 101, Y = 111, Z = 161
X = 101, Y = 110, Z = 161
X = 101, Y = 111, Z = 161
X = 101, Y = 110, Z = 162
X = 100, Y = 111, Z = 163
X = 100, Y = 112, Z = 163
X = 101, Y = 112, Z = 162
X = 101, Y = 110, Z = 162
X = 101, Y = 110, Z = 162
X = 100, Y = 111, Z = 163
X = 102, Y = 111, Z = 161
X = 100, Y = 113, Z = 161
X = 101, Y = 112, Z = 162
X = 101, Y = 113, Z = 161
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 112, Z = 161
X = 101, Y = 111, Z = 162
X = 100, Y = 111, Z = 161
X = 101, Y = 111, Z = 161
X = 101, Y = 111, Z = 162
X = 100, Y = 110, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 100, Y = 112, Z = 161
X = 100, Y = 111, Z = 163
X = 100, Y = 111, Z = 161
X = 99, Y = 110, Z = 161
X = 101, Y = 110, Z = 161
X = 100, Y = 111, Z = 161
X = 101, Y = 111, Z = 162
X = 100, Y = 112, Z = 162
X = 100, Y = 111, Z = 161
X = 100, Y = 111, Z = 161
X = 101, Y = 111, Z = 162
X = 101, Y = 112, Z = 162
X = 101, Y = 110, Z = 162
X = 101, Y = 111, Z = 162
X = 100, Y = 112, Z = 162
X = 100, Y = 112, Z = 161
X = 100, Y = 110, Z = 161
X = 100, Y = 111, Z = 161
X = 101, Y = 111, Z = 162
X = 100, Y = 112, Z = 162
X = 101, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 110, Z = 162
X = 100, Y = 112, Z = 161
X = 101, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 110, Z = 161
X = 100, Y = 111, Z = 162
X = 101, Y = 112, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 110, Z = 161
X = 101, Y = 111, Z = 161
X = 101, Y = 112, Z = 164
X = 101, Y = 112, Z = 162
X = 100, Y = 111, Z = 163
X = 101, Y = 112, Z = 160
X = 100, Y = 110, Z = 161
X = 100, Y = 113, Z = 162
X = 102, Y = 111, Z = 162
X = 101, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 101, Y = 110, Z = 162
X = 101, Y = 111, Z = 162
X = 102, Y = 111, Z = 162
X = 100, Y = 110, Z = 162
X = 101, Y = 112, Z = 161
X = 101, Y = 111, Z = 161
X = 100, Y = 112, Z = 161
X = 100, Y = 112, Z = 162
X = 100, Y = 111, Z = 162
X = 101, Y = 112, Z = 161
X = 100, Y = 111, Z = 160
X = 100, Y = 111, Z = 162
X = 101, Y = 111, Z = 162
X = 101, Y = 111, Z = 162
X = 101, Y = 112, Z = 161
X = 100, Y = 111, Z = 161
X = 101, Y = 111, Z = 162
X = 101, Y = 111, Z = 161
X = 100, Y = 110, Z = 160
X = 100, Y = 111, Z = 162
X = 101, Y = 110, Z = 162
X = 101, Y = 112, Z = 162
X = 101, Y = 111, Z = 161
X = 102, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 109, Z = 161
X = 100, Y = 111, Z = 162
X = 101, Y = 111, Z = 163
X = 100, Y = 112, Z = 161
X = 101, Y = 111, Z = 160
X = 100, Y = 111, Z = 162
X = 100, Y = 110, Z = 162
X = 101, Y = 111, Z = 162
X = 100, Y = 111, Z = 160
X = 100, Y = 111, Z = 161
X = 100, Y = 110, Z = 162
X = 100, Y = 110, Z = 162
X = 101, Y = 111, Z = 161
X = 101, Y = 111, Z = 163
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 161
X = 100, Y = 111, Z = 160
X = 100, Y = 112, Z = 162
X = 100, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 101, Y = 111, Z = 161
X = 100, Y = 111, Z = 161
X = 100, Y = 110, Z = 161
X = 101, Y = 111, Z = 162
X = 100, Y = 112, Z = 162
X = 102, Y = 110, Z = 161
X = 100, Y = 110, Z = 163
X = 100, Y = 112, Z = 161
X = 101, Y = 110, Z = 162
X = 100, Y = 110, Z = 162
X = 100, Y = 110, Z = 162
X = 100, Y = 111, Z = 161
X = 100, Y = 112, Z = 161
X = 100, Y = 111, Z = 162
X = 100, Y = 112, Z = 162
X = 100, Y = 110, Z = 162
X = 101, Y = 110, Z = 161
X = 101, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 162
X = 100, Y = 111, Z = 161
X = 100, Y = 111, Z = 162
X = 100, Y = 112, Z = 162
X = 101, Y = 112, Z = 161
X = 100, Y = 112, Z = 162
X = 101, Y = 111, Z = 161
X = 101, Y = 112, Z = 161
X = 100, Y = 110, Z = 161
X = 100, Y = 112, Z = 162
